Неслабое – Moscow – Russia	https://myradio24.org/neslaboe	0
Moscow Boogie – Moscow – Russia	https://listen.radionomy.com/moscowboogie.m3u	0
Radio Air TOUCH – Moscow – Russia	http://c8.radioboss.fm:8133/radioairtouch	0
Sputnik Türkiye (Sputnik International Turkish) – Moscow – Russia	https://icecast-rian.cdnvideo.ru/voicestm	0
Relax Gold – Moscow – Russia	https://pub0302.101.ru:8000/stream/air/aac/64/200	0
Breakbeatzone Radio Station – Moscow – Russia	https://radio.bbz.ru/listen/bbz/192.mp3	0
Радио Модерн 103.8 FM – 103.8 FM – Nizhny Novgorod – Nizhny Novgorod Oblast – Russia	http://radiomodern.ru/onair.64.m3u	0
DI – Drum and Bass – Moscow – Russia	https://listen.di.fm/itunes/drumandbass.pls	0
Радонеж (Radonezh) – Yaroslavl – Jaroslavl – Russia	http://icecast.radonezh.cdnvideo.ru:8000/rad	0
Кузбасс FM 102.0 – Kazan’ – Tatarstan Republic – Russia	http://94.127.94.107:8000/KuzbassFM	0
Радио Питер ФМ 100.9 (Piter FM) – 100.9 FM – Saint Petersburg – Russia	https://icecast-piterfm.cdnvideo.ru/piterfm	0
DNB FM – Drum and Bass FM – Samara – Samara Oblast – Russia	https://air.dnbfm.ru/listen/player/play?refresh=1678294011690	0
